LOCAL_AUTHORITY_CODE,Total_Population,young_adults,white,christian,english_speaking,single_ethnicity_household,own_home,not_good_health,degree_educated,no_car,private_transport_to_work,professionals
E07000091,176462,0.25430404279674945,0.9535990751549909,0.6518173884462377,0.9629381963255546,0.28865704797633485,0.3291756865500788,0.18978023597148394,0.2843073439932079,0.13316154556930726,0.7496897328690372,0.2825178027062523
E07000092,93807,0.38955515046851513,0.8126152632532754,0.5778460029635315,0.8959246111697421,0.24743356039527967,0.2530301576641402,0.14388052064344878,0.26547135412928324,0.16624477217697556,0.7108462035351459,0.24609000332765674
E07000093,116398,0.2900307565422086,0.9302565336174161,0.6567638619220262,0.9505489785047853,0.28040859808587776,0.29048609082630283,0.15390298802384922,0.3182691458351736,0.13492630076008902,0.7317105903272886,0.31539480968277667
E07000094,116595,0.30157382392040827,0.9245936789742271,0.632351301513787,0.9541575539259831,0.26149491830696,0.2750718298383293,0.14023757451005617,0.4213502734979406,0.14307052171129842,0.6554834432464496,0.3973969782616281
E07000095,93609,0.33223301178305503,0.8221859009283295,0.6501084297450032,0.9226035958080954,0.25018961851958677,0.2978132444529906,0.16959907701182578,0.20333093189812265,0.1753943385203675,0.6844576175846999,0.23099389900912984
E07000096,144847,0.32814625087160937,0.8723549676555262,0.5814963375147569,0.9389562780036866,0.2565948897802509,0.2709755811304342,0.15610264624051584,0.323596803002147,0.16415295805665855,0.6878685131473236,0.31825918814766396
E07000097,137687,0.32094533252957796,0.9138989156565253,0.6274593825125102,0.9496176109581878,0.26255202016167106,0.2990333146920189,0.13767458075199546,0.34850876778371226,0.12771974477261078,0.6569885773624091,0.34994807892004154
E07000098,100031,0.32640881326788695,0.7785586468194859,0.5170797052913597,0.9234437324429426,0.2335875878477672,0.27359518549249734,0.15581169837350423,0.3270202691918923,0.17016944039418774,0.609492595290119,0.33165412316905396
E07000099,127114,0.3243151816479695,0.8597558097455827,0.5696854791761725,0.9411787843982566,0.2568324496121592,0.27962301556083513,0.15696933461302454,0.35927130376275573,0.16649197020177442,0.6672103400523157,0.3497153408216649
E07000100,140664,0.3311579366433487,0.8293451060683615,0.5970824091451971,0.9311266564295058,0.23920121708468406,0.29212876073480065,0.1302394358186885,0.48378753410045594,0.13548272176701104,0.5888929361988288,0.43942111014598334
E07000101,83957,0.34910728110818634,0.8430863418178354,0.5443858165489477,0.9292852293435926,0.25476136593732507,0.2472813464035161,0.17258834879759877,0.23222376038258244,0.2275202017307582,0.7089943375918386,0.2510646263278581
E07000102,87317,0.3131348992750553,0.816530572511653,0.5993105580814733,0.9402407320453062,0.24606892128680555,0.2946276211963306,0.15090990299712542,0.3556246526369549,0.14156317648399225,0.6595604445555581,0.36203095524898293
E07000103,90301,0.40124694078692374,0.6416097274670269,0.5414225756082436,0.8818839215512564,0.2211603415244571,0.2550802316696382,0.15113896856070255,0.34807654607693816,0.22153158310842125,0.5824621068984339,0.3045093840534072
E07000104,110535,0.36769349074953633,0.7804586782467092,0.5753743158275659,0.9182792780567242,0.2307052064956801,0.22970099968335822,0.1519428235400552,0.3187753423047541,0.20285236053470296,0.6399086464959136,0.30140993941224214
E07000105,117956,0.30778425853708163,0.9007680830140052,0.6294974397232866,0.9357811387296958,0.2736528875173794,0.28250364542710843,0.17331038692393774,0.25899450648414984,0.15795090715048027,0.7010739234699197,0.27944600841066275
E07000106,151145,0.3276456382943531,0.8834496675377949,0.6028780310298059,0.9458864004763637,0.24680273909160078,0.26866254259155115,0.1855370670548149,0.2880491237476125,0.22925408500765168,0.6384638829625114,0.31139896373056997
E07000107,97365,0.3607148359266677,0.8343141786062753,0.6064294150875571,0.9256817131412726,0.25841934986904946,0.28096338520002057,0.16588096338520003,0.23336937035567173,0.1917117836381328,0.6381649231017315,0.24881578682147104
E07000108,111674,0.2835933162598277,0.93504307179827,0.640623600838154,0.9468184178949443,0.2753102781309884,0.290013790139155,0.21279796550674285,0.23151811564947575,0.234899606706686,0.7138264941662037,0.24162631954917058
E07000109,101720,0.3322158867479355,0.7787357451828549,0.6084447502949273,0.8993020055053087,0.25491545418796696,0.25957530475815965,0.1853126228863547,0.2145986564350389,0.22871064282357598,0.6807867503516026,0.23094523394697622
E07000110,155143,0.32214150815699066,0.8971722862133644,0.6289552219565175,0.9353693044481542,0.27372166323972075,0.2924463237142507,0.1683801396131311,0.27049490624290196,0.1612684602896906,0.6977589960302215,0.2852221795364323
E07000111,114893,0.2858572759001854,0.9181412270547379,0.6542522172804262,0.953382712610864,0.267675141218351,0.30461385811146025,0.15451768166903118,0.3336529242569511,0.13062526584432158,0.6062840310631081,0.335660091047041
E07000112,107969,0.2901110503940946,0.9148366660800785,0.6232900184312163,0.9397882725597162,0.26686363678463265,0.28646185479165315,0.21666404245663107,0.23018737566856068,0.236560501488001,0.6925849212924606,0.24217067108533555
E07000113,135835,0.3114955644716016,0.9342952847204329,0.6296977951190783,0.9455074170869069,0.2767254389516693,0.28357934258475354,0.19816689365774653,0.19879185664914473,0.20120536115858595,0.7146314281165419,0.23219232606272885
E07000114,134186,0.2817581565886158,0.9119580284083287,0.6144232632316337,0.9350304800798891,0.26345520397060795,0.2765787787101486,0.24173162625013042,0.2077622896411698,0.29758204089862716,0.6789311594202898,0.2406340579710145
E07000115,120805,0.3023467571706469,0.9306071768552626,0.6367286122263152,0.9530234675717064,0.274185671122884,0.2894168287736435,0.15747692562393942,0.282348208072373,0.13751557955961777,0.6840631406997483,0.30088510326204726
E07000116,115049,0.31866422133178035,0.9039191996453685,0.6293231579587828,0.9409034411424697,0.2551782284070266,0.27270988882997677,0.14982311884501387,0.3627091870607358,0.17465129096536228,0.5746060034245378,0.3454065765104658
E07000117,87059,0.3251128545009706,0.8613813620648066,0.6363385749893751,0.9234542092144408,0.26926567040742483,0.28126902445468016,0.23433533580675175,0.19662971974407498,0.3228229027962716,0.7298402958067816,0.2138829884876616
E07000118,107155,0.3235499976669311,0.9561756334282114,0.7534132798282861,0.9559703233633522,0.28584760393822034,0.3179133031589753,0.1880173580327563,0.28931616826203654,0.17055143703110043,0.7798592231201817,0.2935272429332241
E07000119,75757,0.2635004026030598,0.9571260741581636,0.7371332022123368,0.9624853148883932,0.28199374315244796,0.3399949839618781,0.21583484034478662,0.3102597211552606,0.19068367493191915,0.7381048971312663,0.33372935381048974
E07000120,80734,0.33018307032972477,0.8580028240889835,0.6639334109544925,0.9201947135036044,0.2726732231773478,0.2888745757673347,0.22747541308494562,0.19910720147049168,0.2823447191403861,0.7554246659072598,0.2103186730753202
E07000121,138375,0.32848419150858177,0.921149051490515,0.6585293586269196,0.9454453477868112,0.2606323396567299,0.29171454381210477,0.19488346883468835,0.2844819774922528,0.24613468921863652,0.6589635854341737,0.27365036923860453
E07000122,89452,0.32920448955864595,0.7773554532039529,0.5370813397129187,0.8946362294862049,0.2630461029378885,0.28677950185574386,0.21979385592272951,0.2148829431438127,0.2678858305665631,0.7357084731970298,0.2268080561489167
E07000123,140202,0.37751244632744185,0.7661802256743842,0.6099627680061626,0.8970770745067831,0.24046019314988373,0.2518223705795923,0.1931926791343918,0.26150950815988316,0.3097955425851616,0.6633219071361794,0.24650981614210035
E07000124,57132,0.2673107890499195,0.9642407057340895,0.781120912973465,0.9638906392214521,0.28600434082475673,0.3250017503325632,0.16349856472729818,0.3528139010952243,0.13004782699105844,0.7601086615818619,0.33956744331835753
E07000125,67982,0.32014356741490396,0.9275543526227531,0.6382866052778676,0.9462357682916066,0.27385190197405196,0.2991527168956489,0.2064664175811244,0.26078561287269286,0.21505265331406154,0.7881004633016337,0.28014508656425263
E07000126,109057,0.3162933145052587,0.9588563778574507,0.7569161080902648,0.956884931732947,0.2918015349771221,0.3351641801993453,0.18189570591525533,0.27386756338503426,0.15619712810724046,0.7845447535015513,0.26561575294560713
E07000127,110685,0.2923883091656503,0.9609161132944843,0.7619550978000632,0.9552423544292361,0.28566653114694857,0.3016939964764873,0.19681076930026653,0.2643192056633263,0.1977259205394328,0.7485781715479553,0.2812318644330096
E07000128,107749,0.2596033373859618,0.9720832675941308,0.7456774540831005,0.9659672015517545,0.2945920611792221,0.34266675328773355,0.23131537183639755,0.2398906284250724,0.20547365749455385,0.7579595535236212,0.2596070678364018
E07000129,93915,0.3082361710056966,0.8912953202363839,0.581312889314806,0.948357557365703,0.28088164829899376,0.3360059628387372,0.16684235745088644,0.25995290509829694,0.13030553688672905,0.7914077388350319,0.27102493992874305
E07000130,166100,0.34524382901866346,0.848687537627935,0.5552859723058399,0.931312462372065,0.26186634557495486,0.29199277543648405,0.1659060806742926,0.28038462122708147,0.18066329905586626,0.7309606394209018,0.28843060372995527
E07000131,85382,0.2837600431004193,0.9337799536202009,0.6546930266332482,0.9587617999109883,0.2819095359677684,0.3238621723548289,0.14874329483966175,0.33114897335080823,0.11825892601295203,0.7539871594183171,0.34413212640940133
E07000132,105078,0.3042311425797979,0.9506366699023583,0.642941433982375,0.9588305829954891,0.29369611146005825,0.33397095490968615,0.1790384285959002,0.25062043707683784,0.14584481124798906,0.7936921188678544,0.2732733291181612
E07000133,50376,0.29164681594410036,0.9553160235032555,0.6796688899475941,0.9535493091948547,0.2922423376210894,0.311576941400667,0.161485628076862,0.27373791212974946,0.15127966496044673,0.7328521234341583,0.27432783379162845
E07000134,93468,0.3087580776308469,0.9577823426199341,0.6487888903154021,0.9559528394744725,0.2892005820173749,0.3066504044164848,0.19032182137202036,0.253621290847196,0.1564352893068902,0.8081916571255752,0.2655591799701886
E07000135,56170,0.2940359622574328,0.7124977746127826,0.48420865230550114,0.9280220758411963,0.24897632188000712,0.30977390065871463,0.1819298557949083,0.2616447413419667,0.1708608650827124,0.7435508920792454,0.2751619379521952
E07000136,64637,0.3156551201324319,0.8420718783359377,0.7107539025635472,0.8619366616643718,0.2861209523956867,0.27321812584123645,0.21835790646224298,0.16787819458040865,0.2076508739144773,0.7529782192358879,0.1781088713604051
E07000137,136401,0.24253487877654856,0.969252424835595,0.6868791284521375,0.9634166904934715,0.3007309330576755,0.31245372101377555,0.2648294367343348,0.1897036477621175,0.18347840367876497,0.7009465290973345,0.23581538242972067
E07000138,93541,0.395110165595835,0.9019788114302819,0.5801199474027432,0.9233705006360847,0.2564757699832159,0.23681594167263553,0.1923862263606333,0.22489460598854177,0.29556811048336473,0.6348797058230005,0.20872665306397004
E07000139,107766,0.28627767570476775,0.9637084052484086,0.700545626635488,0.9598017927732309,0.2996677987491417,0.3192843754059722,0.18901137650093722,0.26553745468242385,0.13025319759853823,0.7610246433203631,0.263847562371252
E07000140,88270,0.28717571088705107,0.9046221819417696,0.7234734337827121,0.91392319021185,0.296148181715192,0.30922170612892264,0.21921377591480684,0.1715351701878803,0.1460390725633319,0.7784526391901663,0.20416967944082912
E07000141,133788,0.2892860346219392,0.9411681167219781,0.6965647143241547,0.9477755852542828,0.29316530630549825,0.30130504978024936,0.1806141058988848,0.26925520241784895,0.16671316964285715,0.7339024830156917,0.2753411892021884
E07000142,89250,0.2647843137254902,0.9679327731092437,0.7029579831932773,0.9654677871148459,0.29890196078431375,0.31623529411764706,0.20035854341736695,0.2639350993189959,0.1512830532760193,0.7716593595120091,0.27656786122760196
E07000143,130491,0.29113118912415414,0.9167375527814179,0.6379903594883939,0.9316657853798346,0.2864028936861546,0.2891923580936616,0.20484937658535837,0.19936548349560912,0.15521194445972963,0.7573775305459943,0.21244351641898174
E07000144,124646,0.2726521508913242,0.9626301686375817,0.6332974985157968,0.9650129165797539,0.2979879017377212,0.34214495451117566,0.18709786114275628,0.24211215800876706,0.11448177591120444,0.7625322955428089,0.2552444711655644
E07000145,97277,0.29139467705624145,0.9320805534710157,0.6104526249781551,0.9394923774376266,0.28290346124983295,0.2798092046424129,0.23685968934074858,0.15108623217379716,0.27198840276622543,0.6863852268321055,0.19624854594804186
E07000146,147451,0.2843249621908295,0.9261381747156683,0.6637323585462289,0.9408549280778021,0.2900149880299218,0.2982821411858855,0.22005954520484772,0.20372976165659093,0.16428219826285786,0.7474133317476364,0.2256199084259975
E07000147,101499,0.23071163262692243,0.9690243253628115,0.6598390131922482,0.9665612469088365,0.29811131144149206,0.32012138050621186,0.23309589257037014,0.23360328780369877,0.16190331407722713,0.7141004561980409,0.24106708658499873
E07000148,132512,0.4239842429364888,0.8535906182081623,0.44912913547452304,0.9159623279401111,0.24374396281091523,0.20281182081622798,0.19710667713112776,0.2925653991562628,0.3336427991180225,0.5247180571575035,0.2722029988465975
E07000149,124012,0.27365093700609616,0.9551736928684321,0.6227945682675871,0.9586894816630649,0.29501177305422055,0.3232912943908654,0.17846660000645098,0.2817523333367484,0.1165899751936223,0.7577942419571378,0.2909518837120647
E07000150,61255,0.3528365031426006,0.8639947759366582,0.5895192229205779,0.8903109950208147,0.27411639866133375,0.257334095175904,0.18901314178434414,0.16182572614107885,0.2656355344041245,0.7645007820646507,0.16732924921793535
E07000151,77843,0.29369371684030676,0.9372326349190037,0.6467633570134759,0.9533291368523824,0.28267153115887106,0.29493981475534087,0.16289197487249976,0.3009629887457942,0.12016936834455083,0.7725870093079725,0.311412383650344
E07000152,86765,0.3017230450066271,0.9412320636201233,0.6130006338961563,0.9541981213623004,0.28309802339653084,0.299798305768455,0.17212009450815421,0.25351731601731603,0.13358757220570916,0.7919248220743027,0.275629361770735
E07000153,93475,0.3306766515110992,0.8996095212623696,0.5904894356779887,0.93296603369885,0.27706873495587053,0.2985183204065258,0.17613265579031825,0.24575026825549218,0.18760232739729477,0.7685749605695043,0.26367279082654843
E07000154,212069,0.3742414025623736,0.77929353182219,0.5655564934054482,0.8920492858456446,0.25018272354752463,0.2676298751821341,0.1715055005682113,0.25476154100781706,0.2438268474377613,0.7301295977226758,0.24399767772866882
E07000155,85189,0.28895749451220226,0.9474697437462584,0.6575614222493514,0.9621429996830577,0.2867154210050593,0.31508762868445456,0.14417354353261572,0.32318636149914304,0.09272114526024715,0.7867949278530827,0.32595102754700483
E07000156,75356,0.32367694675938213,0.8206778491427358,0.5768750995275758,0.9092441212378576,0.2677955305483306,0.2866526885715802,0.19289771219279156,0.21795030725910708,0.21103035218517016,0.781893683139455,0.23034403102054285
E07000163,55409,0.25409229547546425,0.957552022234655,0.6731938854698695,0.9646627804147341,0.2906026096843473,0.3264632099478424,0.17823819235142305,0.32981690584371764,0.17198877272912175,0.6655797101449276,0.3108695652173913
E07000164,89140,0.26779223693067084,0.9667152793358762,0.7257347991922818,0.9644043078303792,0.2927754094682522,0.2991249719542293,0.1691047789993269,0.33391010761764084,0.1334312773827951,0.6989945862335654,0.3024417191470556
E07000165,157869,0.29206493991854005,0.9215742165973053,0.6859421419024634,0.9486029556150986,0.276754777695431,0.304892030734343,0.15596475558849426,0.35891286970423664,0.16424243326534563,0.6738532222795509,0.3266135967175254
E07000166,51965,0.32883671702107187,0.9374771480804388,0.6938708746271529,0.9479264889829693,0.2685846242663331,0.25043779466948907,0.15210237659963438,0.28499641062455133,0.13322116098381748,0.6398992624572765,0.2390357978053607
E07000167,51751,0.24677784004173833,0.9674015961044231,0.7182856369925219,0.963420996695716,0.2941972135804139,0.29384939421460454,0.18782245753705243,0.2856139501089852,0.1464659918309359,0.6727964240903388,0.26560539523212046
E07000168,108793,0.2658810769075216,0.955263665860855,0.6668076071070749,0.9569641429136065,0.28262847793516127,0.3016922044616841,0.22824078755066962,0.23835899793151,0.2877313644179225,0.6139911908848404,0.24702744060050869
E07000169,83449,0.3042337235916548,0.9588131673237547,0.7091996309122938,0.9526297499071289,0.2967441191626023,0.31290968136226915,0.17344725520976884,0.2727579438105754,0.1491651957521919,0.765582405396664,0.27734140368710436
E07000170,119497,0.32235955714369396,0.963137149886608,0.5815710854665808,0.9526682678226231,0.29356385515954375,0.29704511410328294,0.234683715909186,0.1578059619189724,0.23702656535312483,0.7544455688882463,0.1946653173341044
E07000171,112863,0.2975731639244039,0.9484419163056095,0.7082480529491507,0.949673497957701,0.2903077182070298,0.2949327946271143,0.22504275094583698,0.2126808144016687,0.20078880567268761,0.773469155905631,0.23327148104669215
E07000172,109487,0.32349959355905267,0.9007096732945464,0.5660489373167591,0.9442034214107611,0.28033465160247334,0.3145396257089883,0.19527432480568468,0.2948037932538862,0.21574113626655275,0.6955720597912946,0.30529284572717874
E07000173,113543,0.30664153668654165,0.9110381089102807,0.5709731115084153,0.9545282404023145,0.2773662841390486,0.3294698924636481,0.19776648494403,0.2641942417051001,0.21469533323876877,0.6994855930069427,0.2745962084967085
E07000174,104466,0.32376084084773993,0.936716252177742,0.6164589435797293,0.9355196906170429,0.28835219114352995,0.28791185648919265,0.24195432006585874,0.17269155691729882,0.2520032051282051,0.7798225843138066,0.20125721138934266
E07000175,114817,0.29516535007882105,0.9480216344269576,0.6607819399566266,0.9513835059268226,0.28756194640166527,0.3022897306148044,0.2059015650992449,0.2529786119501131,0.18647612408504705,0.7369260379433599,0.26452204197598755
E07000176,111129,0.3029992171260427,0.9104104239217486,0.5893151202656373,0.9557361264836362,0.2726111096113526,0.31922360499959507,0.1549370551341234,0.40347629332510543,0.15121631940656705,0.7109998915910816,0.4057023091099628
E07000177,141868,0.3393365663856543,0.8711971691995376,0.6383680604505597,0.9267347111399329,0.26305438858657343,0.280161840584205,0.1501536639693236,0.2969410315972125,0.15634254689042448,0.6930601772040251,0.2829918881716981
E07000178,151906,0.4673284794543994,0.6521401392966704,0.48006003712822404,0.8892802127631562,0.17325846247021184,0.17663555093281372,0.13035034824167577,0.4572655727150276,0.33493453724604966,0.37907373186070165,0.4192845989657198
E07000179,134257,0.3050045807667384,0.917456817894039,0.6352890352085925,0.9487252061345032,0.2664144141460036,0.29734017593123635,0.14082692150129975,0.3825089785189536,0.11614668046724826,0.674604420220583,0.3583118124616548
E07000180,120988,0.3063361655701392,0.9055030250933976,0.6330297219558965,0.9466310708500016,0.26694382914008,0.2914669223394056,0.14160908519853208,0.3880123158219959,0.1310745440929423,0.6816289707348728,0.3594118484987575
E07000181,104779,0.3107492913656362,0.9324673837314729,0.6541100793097854,0.9498754521421278,0.2747210796056462,0.2928926597886981,0.1465656286087861,0.34331132306187334,0.11942369510418353,0.7068742811642926,0.31496062992125984
E07000187,109279,0.27474629160222913,0.9478765362054924,0.6193596207871594,0.954995927854391,0.27553326805699174,0.30003019793372926,0.18170005216006735,0.29021863942071097,0.1500314145200078,0.7086451852539697,0.27566162132045685
E07000188,114588,0.2782752120640905,0.9569762976926031,0.6463940377700981,0.9509372709184207,0.289899465912661,0.3060966244283869,0.2029270080636716,0.2317317987152034,0.1647917050880105,0.7458562522918959,0.2393105977264393
E07000189,161243,0.278734580725985,0.9530522255229684,0.6594766904609812,0.9506769286108544,0.2882481720136688,0.3063512834665691,0.18642669759307381,0.26280697591647884,0.14650148918720593,0.7239466301049878,0.24999047872948166
E07000190,110187,0.29510740831495547,0.9394846942016754,0.6209353190485266,0.945973662954795,0.277727862633523,0.28718451359960795,0.18356974960748546,0.2947578957160798,0.1745794870701601,0.6653454759973453,0.2710161492515301
E07000191,34675,0.22808940158615718,0.9627108868060562,0.6547656813266042,0.9633453496755587,0.286027397260274,0.30260994953136267,0.22999279019466473,0.2624128534522419,0.176278563656148,0.5988277434060567,0.24291761641159232
E07000192,97462,0.33234491391516696,0.9685005438016868,0.6914694958034926,0.9574911247460549,0.29286285937083173,0.29092364203484433,0.21233916808602327,0.17977379631097723,0.2019722604760968,0.8156752885668548,0.20490353020473503
E07000193,113583,0.32375443508271484,0.8662916105403097,0.6417333579849097,0.9191956542792495,0.2739758590634162,0.2917602105948954,0.1841208631573387,0.24799269862174933,0.2142388520877865,0.738897689408423,0.24972232843538902
E07000194,100654,0.2930335605142369,0.9523814254773779,0.6882587875295567,0.9608659367735013,0.2923778488684007,0.31192997794424465,0.18295348421324537,0.2963986136923,0.13569765185328936,0.7770115880528807,0.3242818671454219
E07000195,123871,0.32090642684728465,0.9354409022289317,0.6567558185531722,0.954719022208588,0.2771915944813556,0.29512961064333054,0.20863640400093647,0.2342743079479593,0.2212500475520219,0.7918802077885856,0.25129867865983335
E07000196,108131,0.28025265649998615,0.9507726738863046,0.733378957005854,0.9695369505507209,0.2889920559321564,0.3136750793019578,0.19151769612784492,0.2611110472269816,0.1322371676638625,0.8120499549954996,0.29626087608760876
E07000197,130869,0.30939336282847735,0.9316950538324584,0.6785334953273885,0.9547104356264662,0.28173211379318247,0.3068641160244214,0.1828469691065111,0.3167053475987327,0.174891837064431,0.7376810245914348,0.309780754798896
E07000198,97106,0.2811154820505427,0.9774164315284328,0.7281630383292484,0.9666549955718493,0.2984264618046259,0.344108499989702,0.20783473729738636,0.24832985116974904,0.14832902422675476,0.792523796516148,0.2578848942026854
E07000199,76813,0.3396430291747491,0.9567130563836851,0.6331219975785349,0.9494746982932577,0.28758152916823976,0.2829338783799617,0.19163422858109955,0.18205934869483886,0.20602840244172438,0.7919594576944176,0.20979075781719392
E07000200,87740,0.26894232961021197,0.9591064508775929,0.6321518121723273,0.9634716206975154,0.288306359699111,0.30953954866651473,0.17588329154319582,0.26865779787264876,0.14109056020467992,0.7318579881656805,0.2753609467455621
E07000201,59748,0.37996250920532904,0.7820345450893754,0.6398205797683605,0.921587333467229,0.2531967597241749,0.24315458258017006,0.16427328111401218,0.22053258915901996,0.15766866330390922,0.7770450221940394,0.20228281547241597
E07000202,133384,0.36699304264379534,0.8339381035206621,0.5307758051940262,0.9090670545192827,0.2533062436274216,0.2461689557967972,0.18602680981227135,0.21983823748325312,0.27760131243673425,0.6408924998854595,0.22042181462759053
E07000203,96731,0.2762713090942924,0.9623802090332986,0.6375412225656718,0.9619977049756542,0.292233100040318,0.3163928833569383,0.16806401257094417,0.27527244900651765,0.11301046990522502,0.749927939057031,0.2779905291332098
E07000204,111008,0.3196166042087057,0.9185554194292304,0.6228019602190833,0.9436346929950995,0.27712417123090227,0.2792771692130297,0.16943823868550015,0.2594568154290506,0.15914152220427055,0.7260060549191792,0.25924614485774483
E07000205,124298,0.25242562229480764,0.9432171072744533,0.6307422484673929,0.9611578625561151,0.28123541810809505,0.31719738048882523,0.1825049477867705,0.3030377291060397,0.13954964711154264,0.7216300187101979,0.29308065983486964
E07000206,115254,0.2718170302115328,0.9612855085289882,0.606798896350669,0.9582834435247367,0.2883804466656255,0.30805872247384036,0.2263348777482777,0.18766714724365252,0.21897293791639644,0.7111486143022712,0.21270409304406174
E07000207,130875,0.3113810888252149,0.8143648519579751,0.6416275071633237,0.9302387774594079,0.23445272206303724,0.2983992359121299,0.1256160458452722,0.4644777838332528,0.11766373152942065,0.55969411401205,0.430619496369535
E07000208,75102,0.3201778914010279,0.8014566855742856,0.6154563127479961,0.9282442544805731,0.24201752283561023,0.30875342867034167,0.1403291523528002,0.3798597387152626,0.14403706688154713,0.5640047362189186,0.3583475858439679
E07000209,137183,0.35949789696974116,0.843420832027292,0.6022685026570348,0.9308077531472558,0.24220931164940263,0.27590882252174104,0.129527711159546,0.41626673402374337,0.1386804513367795,0.6178432184630325,0.3815855243426972
E07000210,85375,0.2742371888726208,0.9101610541727672,0.6433499267935578,0.953393850658858,0.2627115666178624,0.3126559297218155,0.14814641288433383,0.39580146948568,0.12317182092218376,0.6305454716892178,0.37574843241714206
E07000211,137835,0.3308956360866253,0.8607828200384517,0.619037254688577,0.9388036420357674,0.24945042986179128,0.298610657670403,0.1441941451735771,0.3566604697044428,0.13802933800046913,0.6302992868774215,0.34443259026335
E07000212,80510,0.350726617811452,0.8131909079617439,0.6339212520183828,0.9280089429884486,0.237597813936157,0.2863867842504037,0.14582039498198981,0.31876298545628895,0.14706241975912454,0.6937098718358712,0.3232392807065017
E07000213,95598,0.3328416912487709,0.8240444360760686,0.6376074813280612,0.9324567459570284,0.24841523881252747,0.3055607857904977,0.16140505031486013,0.2765879028625251,0.1483346831342377,0.7099738840932198,0.27995853352205896
E07000214,86144,0.3145198736998514,0.8591080052005944,0.634356426448737,0.9415629643387816,0.2578589338781575,0.3022613298662704,0.1323249442793462,0.36303535061855985,0.09971382579145055,0.7411714997331436,0.3578989503647038
E07000215,82998,0.2910552061495458,0.9031542928745271,0.6487023783705631,0.953553097665004,0.25631942938384056,0.308621894503482,0.15142533555025423,0.34295529441024686,0.11798932277607822,0.6167938201037955,0.34431875254107575
E07000216,121572,0.28307505017602735,0.9148652650281315,0.6516303096107656,0.9503586352120554,0.2575181785279505,0.30258612180436284,0.13758924752410095,0.4184894802708282,0.1190137987012987,0.6497178005339822,0.39710703301902733
E07000217,99198,0.35651928466299726,0.7603379100385088,0.5881671001431481,0.9055122079074175,0.23972257505191638,0.28424968245327525,0.1365652533317204,0.4092703631341373,0.15162034104441685,0.6231082370814749,0.36314056991488286
E07000218,62014,0.2994807624084884,0.9668300706292128,0.7029219208565808,0.9622504595736446,0.2910149321121037,0.3041571258103009,0.20045473602734867,0.20658890935134028,0.15500542383387572,0.8070893851174099,0.24342568302514556
E07000219,125252,0.3259908025420752,0.8948040749848306,0.6357343595311852,0.9369910260913997,0.28227094178136874,0.30248618784530384,0.20687094816849233,0.19551788685524127,0.22410881979093547,0.7872103645876588,0.21283946516070093
E07000220,100075,0.3236672495628279,0.8517112165875593,0.6374319260554584,0.921299025730702,0.27022732950287287,0.29466899825131154,0.17045216087934048,0.29989842894643115,0.17516417910447762,0.7530949787065465,0.29018520352579974
E07000221,120485,0.26838195626011535,0.9434369423579698,0.7029671743370544,0.9577291779059633,0.2845665435531394,0.31427148607710503,0.16952317715898244,0.34910413748405844,0.12752272377137575,0.7299925944211306,0.34124907430264134
E07000222,137648,0.36178513309310706,0.8491587237010345,0.5825366151342555,0.9353277926304777,0.2504431593630129,0.2878429036382657,0.15451005463210507,0.403071123166751,0.18487022614563983,0.701672221583726,0.3773991495230433
E07000223,61182,0.29346866725507503,0.9360432807034749,0.5856134157105031,0.9536791866888954,0.27463959988231834,0.3274982838089634,0.20761008139648918,0.2302357836338419,0.2059205401194495,0.6823817958849979,0.25156697097697234
E07000224,149518,0.268750250805923,0.9223839270188204,0.6528846025227731,0.9400473521582686,0.27558554822830694,0.3332040289463476,0.21247608983533756,0.2419434971159109,0.19524480556471682,0.7180582121198642,0.24890648399389115
E07000225,113794,0.2651545775699949,0.9366398931402359,0.6612650930629032,0.956640947677382,0.27219361302001865,0.29822310490887044,0.1741128706258678,0.3387334315169367,0.15609452736318408,0.6514591348409496,0.3297175565356104
E07000226,106597,0.38680263046802443,0.7303676463690347,0.5420602831224143,0.8811786448023866,0.24120753867369626,0.24218317588675103,0.1647982588628198,0.2355207861899528,0.2244014323495682,0.6568708758518732,0.21350016226156565
E07000227,131301,0.279967403142398,0.9285839407163693,0.6345420065346037,0.9561313318253478,0.2709575707724998,0.3144606667123632,0.14633551915065385,0.3397084366035011,0.11829288276314112,0.7005686360276927,0.332463536403264
E07000228,139860,0.30387530387530387,0.9121693121693122,0.6274631774631775,0.9498855998855998,0.2647576147576148,0.30901615901615903,0.1421993421993422,0.35102482919513417,0.13590203626609068,0.6415290257375846,0.3278461559761315
E07000229,104640,0.3134174311926605,0.9022266819571866,0.5812022171253822,0.9413990825688073,0.25557148318042816,0.31381880733944956,0.19677943425076452,0.2726539589442815,0.2426239265368591,0.6434767145482208,0.27742980774930354
E07000234,93637,0.2837553531189594,0.9456091075109199,0.6889157063981118,0.9646080075183955,0.2800281939831477,0.3276909768574388,0.17513376122686544,0.3172920175143146,0.12460172368764691,0.7819074182179845,0.35110592203411817
E07000235,74631,0.24132063083705163,0.95650600956707,0.6753091878709919,0.9642775790221222,0.2860205544612828,0.3136632230574426,0.1936058742345674,0.35308381831560637,0.1345150875450143,0.7388609179011089,0.34163732138179914
E07000236,84214,0.34599947752155225,0.8813261452965065,0.6345025767687082,0.9250362172560382,0.274859287054409,0.2722825183461182,0.1836867979195858,0.21940102127126343,0.20307009964863776,0.7671823307394809,0.228507525278412
